paths,target,resolution,sharpness,brightness,size,noise,Number of Anomalies,Anomaly,contrast,energy,homogeneity,correlation,dissimilarity
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated2-rotated3-rotated3.jpg,no fracture,"(224, 224)",117.72429069445957,31.928113042091837,150528,44.421791428596634,4719,True,73.71136985199485,0.42903103286332,0.7178198953746987,0.9812972556888818,2.3586912805662807
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",58.74625765924798,31.897201849489797,150528,44.214353725881764,4611,True,76.57647602960103,0.42477374387571076,0.711830985526755,0.9805056189438142,2.523387226512226
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18.jpg,no fracture,"(1066, 1652)",58.042999574313896,35.102020292646586,5283096,45.37324859398668,158109,True,20.551095571095573,0.5184833821488223,0.8576453431159011,0.9950099183184073,0.739273409517312
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",111.5379578107002,36.684251434948976,150528,48.24977087756792,3630,True,121.64844755469757,0.24515192933604346,0.6510032396690495,0.9739820874098538,3.387347168597169
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated1-rotated1.jpg,no fracture,"(224, 224)",164.94564479969284,36.757114955357146,150528,48.40416581756284,3840,True,143.3386221042471,0.249969705880945,0.6512604334980304,0.9695260793052056,3.5543959137709136
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",84.99720870887474,36.47638313137755,150528,48.188831329301,3561,True,89.74577702702702,0.24048696847963041,0.6553610004221121,0.9806862809778111,3.047699485199485
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated1-rotated2.jpg,no fracture,"(224, 224)",150.4337353938721,36.80811543367347,150528,48.34800251721929,3732,True,129.583092020592,0.23996618787003343,0.6425918972457081,0.9723196364897835,3.496219433719434
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",68.49777684177968,35.77465322066327,150528,48.7377562226251,3519,True,132.8511502574002,0.23899795703772778,0.578918313839592,0.9721689365872698,4.394305019305018
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",97.03552050314461,36.32676977040816,150528,48.521818127516624,3657,True,133.47842261904762,0.24268702082741053,0.6294821309858949,0.9717994194786546,3.7551278957528957
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",79.07305498293964,36.22729990433673,150528,48.34652348411065,3573,True,111.05445624195623,0.24813294922961193,0.6571706598292605,0.9763555162045526,3.281531531531532
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",99.83494904973712,35.681660554846935,150528,48.906818712063554,3507,True,148.53030485842987,0.24688079931527263,0.5898419718161626,0.9691026942194585,4.4425876769626775
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated2-rotated2-rotated2.jpg,no fracture,"(224, 224)",104.13755295486163,36.227658641581634,150528,48.54654210287516,3684,True,136.05602477477478,0.23769718602335563,0.622916364847661,0.9712721362348429,3.8044160231660222
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated2-rotated3-rotated3.jpg,no fracture,"(224, 224)",102.20368085231249,36.1838528380102,150528,48.55456659729914,3642,True,136.1731217824968,0.2463606972541903,0.6285575463777744,0.9712692169275609,3.8569216537966535
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/19-rotated3-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",68.24018484232376,35.85650510204081,150528,48.711848713969246,3516,True,126.87618645431142,0.24439571105863858,0.5866133390246222,0.9733930666491973,4.206744691119691
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",93.18719601541794,47.552754304846935,150528,57.782213929884456,753,False,155.5247345559846,0.23341032726360275,0.5954935382435604,0.9768088843723067,4.914173101673103
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated2-rotated1.jpg,no fracture,"(224, 224)",175.62317458235782,52.52780213647959,150528,58.178518539508396,522,False,176.06839205276705,0.24660127280931327,0.6207034960765345,0.9740748288827651,4.680401383526384
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",101.88534248317096,47.007114955357146,150528,58.02424139001164,678,False,157.63831241956237,0.22619369871238948,0.579157303182317,0.9766753852209824,5.107746138996138
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated3-rotated1-rotated2.jpg,no fracture,"(224, 224)",122.01723439829493,49.324298469387756,150528,58.93948171040375,462,False,177.8629946911197,0.23193148858709786,0.6065065286682791,0.974406426880115,5.055079633204634
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated3-rotated1.jpg,no fracture,"(224, 224)",335.92405009875444,47.88123804209184,150528,58.268626262089604,1167,False,240.5177364864865,0.23725379931496968,0.5998487793276521,0.964746087333454,5.659909909909909
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated3-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",118.81086628598904,48.93168048469388,150528,58.65865262615369,420,False,132.55057512870013,0.22300350676666322,0.6126679875898647,0.980773829648001,4.177948037323038
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20-rotated3-rotated3-rotated2.jpg,no fracture,"(224, 224)",119.73156419092295,48.44955755739796,150528,58.692470803582395,513,False,155.90610923423426,0.23620208644685903,0.6186059975469236,0.977441666632909,4.447615025740025
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/20.jpg,no fracture,"(758, 1432)",77.92890760721119,53.601871471529016,3256368,58.23013706457694,26808,True,37.14113511817998,0.2976067092042543,0.7349530791764411,0.9945247047153378,1.5837057401701202
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated1-rotated1.jpg,no fracture,"(224, 224)",171.63898726991204,44.211595184948976,150528,50.84157160884735,1668,False,158.17294079794078,0.311408688038707,0.6507591351794417,0.969540143285045,3.808236808236808
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated1-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",97.56400968233083,41.48441485969388,150528,51.01804695910819,1524,False,79.5073198198198,0.3005603133466054,0.6865634589512519,0.9847223436858838,2.5115427927927922
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated1-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",87.6789324246859,41.83189174107143,150528,50.81518332626482,1572,False,101.47295286357785,0.29789794465070535,0.6592534622041092,0.9803884376862394,2.994027509652509
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated1-rotated2.jpg,no fracture,"(224, 224)",165.35964952434713,43.80875318877551,150528,51.45195493860399,1464,False,171.57160955598457,0.2809321459364999,0.6200888535553496,0.9677265148728553,4.312680984555985
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",77.80400907174095,41.576450892857146,150528,51.83721321978675,1251,False,153.87518098455598,0.2853769162478972,0.620880333049237,0.9714987683929076,4.6168556949806945
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/21-rotated2-rotated3-rotated2.jpg,no fracture,"(224, 224)",106.25830378367571,43.31981425382653,150528,50.87995782263484,1617,False,140.47908622908622,0.30600647815360466,0.6512825749902481,0.9729955795251927,3.7219272844272844
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/4-rotated2-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",96.45578891662001,70.77080676020408,150528,44.07704707167123,0,False,104.62244610682112,0.14334186375840544,0.4978430252514302,0.9729016912522531,4.288831241956242
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/4-rotated3-rotated2-rotated3.jpg,no fracture,"(224, 224)",121.54760782185419,68.9114915497449,150528,45.57662595219869,3,False,104.51282979407979,0.16592160760362357,0.5527122533948274,0.9747018709555709,3.8279842342342345
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/4-rotated3-rotated3-rotated3.jpg,no fracture,"(224, 224)",127.46610439186146,69.29956552933673,150528,45.32136090141869,0,False,102.5918194980695,0.16073117035326556,0.5559813668333249,0.9748812441225629,3.79355694980695
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",83.97664899242166,47.09119897959184,150528,54.9759525846807,501,False,95.99382641570139,0.20620997009806813,0.5745896097949131,0.9840853113169764,3.5214969433719423
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",130.7107953850501,46.52090640943877,150528,55.456567911557485,540,False,157.6003257722007,0.19568543618001433,0.5650696960518443,0.9744666291760472,4.308216698841698
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated1-rotated2-rotated2.jpg,no fracture,"(224, 224)",147.05288624118043,46.91541772959184,150528,55.31407221204039,561,False,135.41618404118404,0.196814205570052,0.580663166148845,0.9778998450119284,3.8595962033462023
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",88.44698050616931,46.02166374362245,150528,55.52591270797254,540,False,140.5430341055341,0.19445671318238036,0.562828475613849,0.9772888873483077,4.104448198198197
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",92.34158321223325,46.177853954081634,150528,55.46110608284649,504,False,142.92694256756758,0.19625330959041493,0.5566370909432442,0.9768485913025922,4.21905164092664
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated2-rotated1-rotated3.jpg,no fracture,"(224, 224)",125.77281107618529,45.73810188137755,150528,55.91163454637278,456,False,166.89619530244528,0.21668133437851492,0.5267046999102111,0.9734025484767094,5.072956885456886
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated2-rotated2-rotated3.jpg,no fracture,"(224, 224)",123.52021971904749,45.84869260204081,150528,55.788450321714116,465,False,164.18832448519947,0.21142280925262852,0.536386323245718,0.9737156910183046,4.879886583011581
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",89.59040137262755,46.35564811862245,150528,55.370476227515816,513,False,130.4741393178893,0.19587736614936435,0.5721068758068434,0.9787773562534007,3.8295527670527663
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",90.84879714317591,46.029615752551024,150528,55.22781732299216,561,False,104.41421332046335,0.20489141464899868,0.5691772446758466,0.9828670817396034,3.6358992921492925
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated3-rotated2-rotated2.jpg,no fracture,"(224, 224)",144.16381950171876,47.006556919642854,150528,55.27116682529888,564,False,131.83429858429855,0.19693744601365884,0.5734022228993126,0.9784479174583449,3.8849340411840405
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated3-rotated3-rotated1.jpg,no fracture,"(224, 224)",119.68079001543076,45.18877551020408,150528,55.71060683509288,516,False,177.10173342985843,0.2156004293962648,0.5062660147224123,0.9715791752781097,5.353503056628056
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/5-rotated3.jpg,no fracture,"(224, 224)",486.39348561899817,46.13675860969388,150528,56.11967711353632,549,False,239.19371380308883,0.21759911897492867,0.5251857923506634,0.9621427474194949,5.564571267696268
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",241.29288226234476,64.83591757015306,150528,61.28114285791999,0,False,238.7678571428571,0.1517620709836514,0.48247465698223535,0.9681886408257621,6.0534507722007715
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated1-rotated3-rotated2.jpg,no fracture,"(224, 224)",109.05365946053564,55.746950733418366,150528,59.13725832952711,150,False,142.35597651222653,0.18021214140853642,0.5450889635717407,0.9796920274490708,4.599219755469755
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",135.78444872097094,60.84388950892857,150528,60.512772561392964,0,False,164.35724340411835,0.15311098191151354,0.5013606620609156,0.9774923768054917,5.453285875160874
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated2-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",79.3047883694294,57.28057238520408,150528,59.56887421556773,33,False,128.1519264800515,0.17181478890761023,0.5387548669446395,0.9819874394686086,4.404942889317889
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated2-rotated2-rotated2.jpg,no fracture,"(224, 224)",144.12719001396653,59.703045280612244,150528,60.26702039344419,0,False,172.98614462676966,0.15916249840956373,0.5167359095259302,0.9761630498140553,5.080055501930502
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated2-rotated3-rotated3.jpg,no fracture,"(224, 224)",82.09987523604411,53.933713329081634,150528,58.89070068460026,282,False,91.7684000965251,0.19322399300456944,0.5606040426415425,0.9868107782052903,3.961007882882883
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",129.40217592516626,58.933713329081634,150528,59.21880124427884,54,False,154.5157255469755,0.15463499905470657,0.49665072258982595,0.9778730885648999,5.6438223938223935
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",218.40984938016587,59.6887356505102,150528,60.11496855379801,0,False,206.06640122265122,0.1522534249682059,0.5025523404155707,0.9715353347985412,5.509773166023166
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated3-rotated2.jpg,no fracture,"(224, 224)",302.88274638347946,59.69447544642857,150528,60.396407925752506,33,False,209.8581885456885,0.15932569492225807,0.5178814511923565,0.9712601782875585,5.493243243243241
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/6-rotated3.jpg,no fracture,"(224, 224)",296.5253677463493,55.644610969387756,150528,59.27876779690662,213,False,161.98302767052763,0.18219865334489124,0.5611199351135325,0.9770282289831209,4.558317245817245
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",48.84616678588244,40.727658641581634,150528,44.817072447532794,1002,False,70.313606016731,0.27166814879570733,0.6259921582373662,0.9825292383854275,3.116252413127412
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated1-rotated2.jpg,no fracture,"(224, 224)",112.96523417258749,41.154575892857146,150528,44.169928723323174,1305,False,105.01914414414415,0.2605204737342876,0.6083482590818883,0.9731389810853487,3.6856097168597164
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",54.23528166464695,39.03603316326531,150528,44.49656854192864,1452,False,66.40102155727156,0.2752309352533009,0.677320259295011,0.9832749490041681,2.3392857142857144
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",39.99634520543808,39.035714285714285,150528,44.43911902530133,1272,False,59.3324083011583,0.2705183436124568,0.6767657865153138,0.9850160980303294,2.2516489703989704
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",80.05063959143153,41.96599968112245,150528,43.98505777677547,1209,False,90.87795608108107,0.26043367213772595,0.610408756505668,0.9765613999296001,3.508626930501929
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated2-rotated3.jpg,no fracture,"(224, 224)",54.96543946200636,38.75649713010204,150528,44.561117329498956,1311,False,66.86154681467183,0.2735382921984412,0.6886487140002057,0.983206919688022,2.221866956241956
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated3-rotated2.jpg,no fracture,"(224, 224)",64.94151931144654,37.88948899872449,150528,44.94051132203771,1335,False,79.82776303088802,0.2822635010063875,0.6728468302201202,0.980307670874377,2.546754343629343
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated3-rotated3.jpg,no fracture,"(224, 224)",63.62592477889818,37.922532684948976,150528,44.913478393298064,1392,False,77.8245053088803,0.2810379957420874,0.6834110353348728,0.9807764562497632,2.4193412162162162
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated2-rotated3.jpg,no fracture,"(224, 224)",133.96601239426437,40.86517458545919,150528,44.655180644175786,1197,False,112.19737371299868,0.26382333204211905,0.6193278227554867,0.9719793944542031,3.941059362934362
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",66.23300675499793,38.536352040816325,150528,44.80348461909879,1374,False,80.33890363577864,0.2612240607979552,0.6024091812911623,0.9800518394783352,3.8674187580437573
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",174.5220966168316,43.077806122448976,150528,45.88865414781878,1191,False,134.63545688545693,0.26501655189373113,0.6127018469367621,0.9681096200751552,3.9179134491634495
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",158.64300717239033,43.13277264030612,150528,45.812259746815144,1176,False,147.94017454954957,0.25730328081950377,0.5884614461476828,0.964835819003944,4.280867921492922
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated2-rotated3.jpg,no fracture,"(224, 224)",70.16898507329137,39.931521045918366,150528,44.74310501245758,1137,False,83.80530083655083,0.2574831250115259,0.6031956388877087,0.9791289460611452,3.6334459459459456
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",48.612741265779526,38.046217315051024,150528,44.77446712369746,1275,False,71.53700128700132,0.2653103834409358,0.6054379602923396,0.9822190509234326,3.7064430501930508
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3-rotated3.jpg,no fracture,"(224, 224)",158.7257739475795,43.13544323979592,150528,45.79431548250772,1155,False,148.00858671171167,0.25521776988588796,0.5881141959917645,0.964791438364259,4.282436454311453
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/7-rotated3.jpg,no fracture,"(224, 224)",202.49999153331038,40.5192721619898,150528,44.96056311266298,1185,False,124.59660553410552,0.2689496032589623,0.618539186457352,0.9693083032014828,4.21110842985843
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",165.51793952784598,60.392797353316325,150528,42.05689234616644,174,False,147.17000482625483,0.1541921692372486,0.5075088266138728,0.9582718291071455,4.772562741312742
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated1-rotated3.jpg,no fracture,"(224, 224)",164.3767341238814,59.504324776785715,150528,41.68551953249791,225,False,108.87612612612612,0.15806987947133755,0.557633569704174,0.9685394815845643,3.636985199485199
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",121.78135771356196,57.87627551020408,150528,43.52655858877724,114,False,143.60686132561128,0.17585781229271785,0.49699324576785925,0.9619983556164377,5.063304375804375
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated2-rotated2.jpg,no fracture,"(224, 224)",182.7818389917999,58.53081154336735,150528,43.303056045661414,171,False,167.50826496138993,0.16902644243057027,0.5022136031634193,0.9552395925190621,5.154058075933075
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",116.3764414340444,59.37631536989796,150528,41.98820804012658,126,False,85.43092422779922,0.16564971868206,0.5715048944713889,0.9756488366700458,3.265785875160875
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",187.79673477770243,59.15497448979592,150528,43.102100110411335,177,False,162.76757561132564,0.1556034944828112,0.487887487709023,0.9559806677151343,5.206925675675676
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated3-rotated2-rotated1.jpg,no fracture,"(224, 224)",126.72570520517775,59.46673708545919,150528,42.278184017689526,126,False,116.39967422779921,0.15618529361668823,0.526684864417452,0.9672250629663713,4.122365669240669
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated1-rotated3-rotated3-rotated1.jpg,no fracture,"(224, 224)",128.67030331255344,57.79976482780612,150528,43.52795264855735,96,False,132.71872989060483,0.16779324588018207,0.5054003129117202,0.9648127421506253,4.686836389961388
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",111.87307156448017,62.80225605867347,150528,39.30162826636118,141,False,105.01632882882882,0.14155410741855995,0.531379457945726,0.9658468596969977,3.8485360360360357
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated2-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",137.67288697197858,61.640844228316325,150528,40.27797837984965,150,False,114.15916586229088,0.13848292709808716,0.5307188560273776,0.964500651805796,3.909527831402831
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",170.09224658308298,57.01000478316327,150528,43.70501399288873,138,False,156.46639720077218,0.1799137401773635,0.5142871799212357,0.9589493949988811,4.902891731016731
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",164.32585111472665,57.57095025510204,150528,43.261729006244884,171,False,142.82066441441444,0.1725740316333808,0.5230546995284968,0.961754813210035,4.559041184041185
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",158.74190326731986,56.798170440051024,150528,44.01516107363075,165,False,167.63451174388678,0.17510161999373017,0.4935666153835404,0.9565826536765123,5.39231418918919
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",121.25485598688475,57.822345344387756,150528,42.807550451825485,114,False,94.97615025740026,0.1594349787232054,0.5400291026826141,0.973934764708704,3.7288449163449173
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated2-rotated2.jpg,no fracture,"(224, 224)",153.16218559228594,57.84594228316327,150528,42.96790864989118,162,False,108.06835183397686,0.16303521963408565,0.5453827804204207,0.9705486341043226,3.8337556306306317
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",118.25163473640067,57.83139349489796,150528,42.887284691814465,117,False,114.29233027670529,0.16743078986728058,0.5309329331625058,0.968847517404992,4.103865025740026
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/8-rotated3-rotated3-rotated2.jpg,no fracture,"(224, 224)",155.32450140302058,57.77012914540816,150528,42.9717706891765,165,False,105.77841457528956,0.1620319842447376,0.557977664161989,0.9712023028949051,3.606439028314027
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",87.43436266967825,35.850705516581634,150528,47.13260394685994,4101,True,136.1477035070785,0.3122604980443765,0.6228225512521277,0.969488192900671,3.8607826576576567
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",94.04282494774961,33.42241310586735,150528,45.46196100743132,4785,True,103.5301842020592,0.34102505141604256,0.6858903331402582,0.9750643868491611,2.8939229407979408
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",49.041737595383005,33.634845344387756,150528,45.88200209405772,4611,True,60.070242117117125,0.33431806047394586,0.692335905755664,0.9857117657393193,2.44548342985843
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",85.75300735694475,34.6416015625,150528,46.03767189764433,4605,True,130.24593790218788,0.3409166327213317,0.6518808271709027,0.9694348247699921,3.708695302445303
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated1-rotated3.jpg,no fracture,"(224, 224)",129.62751685455908,34.87657445790816,150528,46.07360715745056,4545,True,129.03826817889316,0.34124024164142996,0.6711055184864033,0.9697280234370583,3.3758647039897043
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated2-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",65.25673140708926,33.79498166454081,150528,46.31628161639399,4527,True,109.48998552123551,0.3046921918574425,0.6162503171677363,0.974597878585661,3.883164414414414
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated2-rotated2.jpg,no fracture,"(224, 224)",170.25917359184896,35.472237723214285,150528,46.59191932183865,4536,True,104.30520028957528,0.34167121028222425,0.6787112264236211,0.9759196873043854,3.1810448841698844
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/9-rotated3-rotated3-rotated1.jpg,no fracture,"(224, 224)",128.32160140017282,37.04408482142857,150528,48.14078277931353,4041,True,154.49207689832687,0.3077496681592392,0.6136470544238694,0.9668103317316236,4.209539897039897
